dyad,speaker,session,sentence,duration(s),size(K),file_name
4647,46,main0,45,4.8,413.88,d4647_46_main0_45_mono.wav
3637,36,main0,25,3.72,320.41,d3637_36_main0_25_mono.wav
4849,48,main0,75,4.47,385.05,d4849_48_main0_75_mono.wav
3839,38,main0,15,5.1,439.53,d3839_38_main0_15_mono.wav
4243,42,main0,23,6.52,561.74,d4243_42_main0_23_mono.wav
3031,31,main0,14,5.75,495.12,d3031_31_main0_14_mono.wav
4041,41,main0,74,4.67,402.34,d4041_41_main0_74_mono.wav
4445,45,main0,12,5.69,489.75,d4445_45_main0_12_mono.wav
3435,35,main0,72,7.08,610.18,d3435_35_main0_72_mono.wav
4445,45,main0,80,6.1,525.34,d4445_45_main0_80_mono.wav
5051,51,main0,32,3.97,342.23,d5051_51_main0_32_mono.wav
3637,37,main0,2,4.8,413.72,d3637_37_main0_2_mono.wav
5051,50,main0,25,5.94,511.6,d5051_50_main0_25_mono.wav
4041,41,main0,2,4.17,359.06,d4041_41_main0_2_mono.wav
3637,37,main0,32,2.91,250.26,d3637_37_main0_32_mono.wav
4647,47,main0,52,5.87,505.68,d4647_47_main0_52_mono.wav
4243,43,main0,34,4.57,393.69,d4243_43_main0_34_mono.wav
4849,49,main0,62,5.77,497.02,d4849_49_main0_62_mono.wav
4041,40,main0,63,5.57,479.93,d4041_40_main0_63_mono.wav
3435,34,main0,65,7.22,622.34,d3435_34_main0_65_mono.wav
4445,45,main0,76,3.94,339.27,d4445_45_main0_76_mono.wav
3435,35,main0,16,4.92,424.05,d3435_35_main0_16_mono.wav
3031,31,main0,70,4.71,406.12,d3031_31_main0_70_mono.wav
4041,41,main0,10,4.7,405.23,d4041_41_main0_10_mono.wav
4849,48,main0,11,5.04,433.97,d4849_48_main0_11_mono.wav
3839,38,main0,71,3.84,330.63,d3839_38_main0_71_mono.wav
4243,42,main0,47,5.24,451.21,d4243_42_main0_47_mono.wav
4647,46,main0,21,2.5,215.59,d4647_46_main0_21_mono.wav
3637,36,main0,41,3.54,304.74,d3637_36_main0_41_mono.wav
4041,40,main0,1,5.72,492.57,d4041_40_main0_1_mono.wav
5051,51,main0,56,7.29,627.7,d5051_51_main0_56_mono.wav
4243,43,main0,18,5.91,508.67,d4243_43_main0_18_mono.wav
4445,44,main0,29,4.34,373.88,d4445_44_main0_29_mono.wav
3637,36,main0,1,5.32,457.96,d3637_36_main0_1_mono.wav
3435,34,main0,49,5.62,483.92,d3435_34_main0_49_mono.wav
5051,50,main0,41,3.57,307.5,d5051_50_main0_41_mono.wav
4647,46,main0,69,5.27,453.94,d4647_46_main0_69_mono.wav
3839,38,main0,39,5.04,433.83,d3839_38_main0_39_mono.wav
4849,48,main0,59,5.67,488.5,d4849_48_main0_59_mono.wav
4041,41,main0,58,4.1,353.62,d4041_41_main0_58_mono.wav
3031,31,main0,38,6.98,600.96,d3031_31_main0_38_mono.wav
4445,44,main0,61,5.0,431.09,d4445_44_main0_61_mono.wav
4243,42,main0,9,3.3,284.58,d4243_42_main0_9_mono.wav
3031,30,main0,67,4.86,418.99,d3031_30_main0_67_mono.wav
4243,43,main0,50,4.44,382.16,d4243_43_main0_50_mono.wav
3839,39,main0,66,4.14,356.45,d3839_39_main0_66_mono.wav
3435,34,main0,9,3.45,297.16,d3435_34_main0_9_mono.wav
3637,37,main0,56,5.89,507.16,d3637_37_main0_56_mono.wav
4647,47,main0,36,7.16,616.43,d4647_47_main0_36_mono.wav
5051,50,main0,37,7.69,662.23,d5051_50_main0_37_mono.wav
5051,50,main0,1,5.92,510.04,d5051_50_main0_1_mono.wav
4243,42,main0,79,6.15,530.14,d4243_42_main0_79_mono.wav
4445,45,main0,48,5.07,436.95,d4445_45_main0_48_mono.wav
3435,35,main0,28,5.23,450.53,d3435_35_main0_28_mono.wav
4445,44,main0,17,5.75,495.66,d4445_44_main0_17_mono.wav
3435,34,main0,77,5.71,491.49,d3435_34_main0_77_mono.wav
3031,30,main0,11,5.21,448.46,d3031_30_main0_11_mono.wav
4041,40,main0,71,5.64,485.71,d4041_40_main0_71_mono.wav
4849,49,main0,70,3.77,324.71,d4849_49_main0_70_mono.wav
4243,43,main0,26,7.16,616.36,d4243_43_main0_26_mono.wav
3839,39,main0,10,5.34,459.78,d3839_39_main0_10_mono.wav
4647,47,main0,40,3.84,330.45,d4647_47_main0_40_mono.wav
5051,51,main0,68,7.95,685.21,d5051_51_main0_68_mono.wav
3637,37,main0,20,4.07,350.62,d3637_37_main0_20_mono.wav
3435,35,main0,60,6.6,568.72,d3435_35_main0_60_mono.wav
3031,31,main0,8,6.24,537.44,d3031_31_main0_8_mono.wav
4041,41,main0,66,4.3,370.71,d4041_41_main0_66_mono.wav
4243,42,main0,31,7.15,616.08,d4243_42_main0_31_mono.wav
4849,48,main0,67,3.41,293.34,d4849_48_main0_67_mono.wav
3839,38,main0,7,5.32,458.26,d3839_38_main0_7_mono.wav
3637,36,main0,37,5.92,510.0,d3637_36_main0_37_mono.wav
4647,46,main0,57,4.54,390.74,d4647_46_main0_57_mono.wav
4647,47,main0,8,4.84,416.6,d4647_47_main0_8_mono.wav
5051,51,main0,20,4.1,353.42,d5051_51_main0_20_mono.wav
3637,37,main0,68,6.09,524.32,d3637_37_main0_68_mono.wav
3839,39,main0,58,5.14,442.66,d3839_39_main0_58_mono.wav
4849,49,main0,38,7.14,615.21,d4849_49_main0_38_mono.wav
4041,40,main0,39,6.04,519.97,d4041_40_main0_39_mono.wav
3031,30,main0,59,6.79,584.79,d3031_30_main0_59_mono.wav
3435,34,main0,3,3.87,333.42,d3435_34_main0_3_mono.wav
5051,51,main0,14,6.84,589.11,d5051_51_main0_14_mono.wav
4243,42,main0,3,3.37,290.44,d4243_42_main0_3_mono.wav
4041,41,main0,52,5.98,515.44,d4041_41_main0_52_mono.wav
3031,31,main0,32,4.23,364.57,d3031_31_main0_32_mono.wav
3435,35,main0,54,4.67,402.34,d3435_35_main0_54_mono.wav
4445,45,main0,34,4.2,362.02,d4445_45_main0_34_mono.wav
4647,46,main0,63,3.27,281.61,d4647_46_main0_63_mono.wav
3839,38,main0,33,6.14,528.65,d3839_38_main0_33_mono.wav
4849,48,main0,53,3.07,264.45,d4849_48_main0_53_mono.wav
3031,30,main0,25,5.63,484.57,d3031_30_main0_25_mono.wav
4041,40,main0,45,5.17,445.55,d4041_40_main0_45_mono.wav
4849,49,main0,4,4.1,353.45,d4849_49_main0_4_mono.wav
4445,44,main0,23,7.15,616.32,d4445_44_main0_23_mono.wav
3435,34,main0,43,6.85,590.02,d3435_34_main0_43_mono.wav
4647,47,main0,74,4.9,422.42,d4647_47_main0_74_mono.wav
3637,37,main0,14,4.44,382.27,d3637_37_main0_14_mono.wav
4849,49,main0,44,8.62,742.65,d4849_49_main0_44_mono.wav
4243,43,main0,12,6.35,547.26,d4243_43_main0_12_mono.wav
3839,39,main0,24,6.0,517.17,d3839_39_main0_24_mono.wav
4243,43,main0,80,5.51,474.73,d4243_43_main0_80_mono.wav
4041,40,main0,33,8.05,693.8,d4041_40_main0_33_mono.wav
3031,30,main0,53,3.67,316.41,d3031_30_main0_53_mono.wav
3435,34,main0,35,4.29,369.53,d3435_34_main0_35_mono.wav
4445,44,main0,55,4.47,385.27,d4445_44_main0_55_mono.wav
3637,37,main0,62,5.0,430.89,d3637_37_main0_62_mono.wav
4243,43,main0,64,3.71,319.18,d4243_43_main0_64_mono.wav
3839,39,main0,52,6.02,518.66,d3839_39_main0_52_mono.wav
4849,49,main0,32,3.27,281.74,d4849_49_main0_32_mono.wav
5051,50,main0,75,5.8,499.93,d5051_50_main0_75_mono.wav
4647,47,main0,2,4.23,364.81,d4647_47_main0_2_mono.wav
3031,31,main0,2,5.88,506.16,d3031_31_main0_2_mono.wav
5051,51,main0,62,6.8,586.11,d5051_51_main0_62_mono.wav
3031,31,main0,44,8.85,762.01,d3031_31_main0_44_mono.wav
4041,41,main0,24,4.8,413.69,d4041_41_main0_24_mono.wav
4445,45,main0,42,4.51,388.11,d4445_45_main0_42_mono.wav
3435,35,main0,22,4.22,363.66,d3435_35_main0_22_mono.wav
4647,46,main0,15,4.87,419.54,d4647_46_main0_15_mono.wav
3637,36,main0,75,4.37,376.43,d3637_36_main0_75_mono.wav
4849,48,main0,25,4.87,419.65,d4849_48_main0_25_mono.wav
3839,38,main0,45,5.07,436.77,d3839_38_main0_45_mono.wav
4243,42,main0,73,5.68,489.7,d4243_42_main0_73_mono.wav
4041,40,main0,11,6.34,545.96,d4041_40_main0_11_mono.wav
3031,30,main0,71,4.52,389.44,d3031_30_main0_71_mono.wav
3435,34,main0,17,6.34,546.54,d3435_34_main0_17_mono.wav
4445,44,main0,77,4.99,429.56,d4445_44_main0_77_mono.wav
3637,37,main0,40,4.24,364.93,d3637_37_main0_40_mono.wav
4647,47,main0,20,4.24,365.01,d4647_47_main0_20_mono.wav
3839,39,main0,70,4.3,370.69,d3839_39_main0_70_mono.wav
4243,43,main0,46,5.37,462.56,d4243_43_main0_46_mono.wav
4849,49,main0,10,5.07,436.79,d4849_49_main0_10_mono.wav
4243,42,main0,19,6.15,530.11,d4243_42_main0_19_mono.wav
5051,50,main0,57,5.67,488.38,d5051_50_main0_57_mono.wav
3435,35,main0,48,5.36,461.6,d3435_35_main0_48_mono.wav
4445,45,main0,28,6.39,550.01,d4445_45_main0_28_mono.wav
4849,49,main0,58,4.27,367.91,d4849_49_main0_58_mono.wav
3839,39,main0,38,6.84,589.16,d3839_39_main0_38_mono.wav
5051,51,main0,6,7.85,676.51,d5051_51_main0_6_mono.wav
4647,47,main0,68,6.47,557.45,d4647_47_main0_68_mono.wav
5051,51,main0,40,5.0,431.03,d5051_51_main0_40_mono.wav
4445,44,main0,7,5.02,432.39,d4445_44_main0_7_mono.wav
3031,30,main0,39,6.31,543.61,d3031_30_main0_39_mono.wav
4041,40,main0,59,7.42,639.34,d4041_40_main0_59_mono.wav
3031,31,main0,66,4.93,425.04,d3031_31_main0_66_mono.wav
4445,45,main0,60,9.17,790.14,d4445_45_main0_60_mono.wav
4647,46,main0,37,5.49,472.62,d4647_46_main0_37_mono.wav
3637,36,main0,57,4.52,389.17,d3637_36_main0_57_mono.wav
4243,42,main0,51,6.17,531.77,d4243_42_main0_51_mono.wav
3839,38,main0,67,4.1,353.61,d3839_38_main0_67_mono.wav
4243,43,main0,78,5.84,502.95,d4243_43_main0_78_mono.wav
5051,51,main0,36,9.16,788.66,d5051_51_main0_36_mono.wav
3435,34,main0,29,3.83,329.63,d3435_34_main0_29_mono.wav
4445,44,main0,49,5.85,504.15,d4445_44_main0_49_mono.wav
4041,41,main0,70,3.57,307.5,d4041_41_main0_70_mono.wav
3031,31,main0,10,5.52,475.93,d3031_31_main0_10_mono.wav
3435,35,main0,76,4.03,347.52,d3435_35_main0_76_mono.wav
4445,45,main0,16,5.17,445.6,d4445_45_main0_16_mono.wav
5051,50,main0,69,7.02,604.74,d5051_50_main0_69_mono.wav
3637,36,main0,21,2.64,227.01,d3637_36_main0_21_mono.wav
4647,46,main0,41,3.07,264.49,d4647_46_main0_41_mono.wav
4243,42,main0,27,7.46,642.27,d4243_42_main0_27_mono.wav
3839,38,main0,11,5.47,471.4,d3839_38_main0_11_mono.wav
4849,48,main0,71,4.27,368.14,d4849_48_main0_71_mono.wav
4041,40,main0,67,5.11,439.78,d4041_40_main0_67_mono.wav
3435,34,main0,61,5.55,478.32,d3435_34_main0_61_mono.wav
4647,47,main0,56,6.09,524.17,d4647_47_main0_56_mono.wav
3637,37,main0,36,6.92,596.24,d3637_37_main0_36_mono.wav
4849,49,main0,66,5.04,433.93,d4849_49_main0_66_mono.wav
4243,43,main0,30,5.54,477.16,d4243_43_main0_30_mono.wav
4849,48,main0,39,5.02,432.11,d4849_48_main0_39_mono.wav
3839,38,main0,59,7.31,629.36,d3839_38_main0_59_mono.wav
5051,50,main0,21,5.54,477.0,d5051_50_main0_21_mono.wav
3637,36,main0,69,4.8,413.68,d3637_36_main0_69_mono.wav
4041,41,main0,6,7.7,663.68,d4041_41_main0_6_mono.wav
3637,37,main0,6,6.62,570.38,d3637_37_main0_6_mono.wav
3031,31,main0,58,5.04,433.96,d3031_31_main0_58_mono.wav
4041,41,main0,38,5.37,462.6,d4041_41_main0_38_mono.wav
4849,48,main0,9,2.47,212.81,d4849_48_main0_9_mono.wav
5051,50,main0,15,6.17,531.7,d5051_50_main0_15_mono.wav
4445,44,main0,35,4.07,350.81,d4445_44_main0_35_mono.wav
3435,34,main0,55,4.97,428.31,d3435_34_main0_55_mono.wav
3031,30,main0,33,6.91,594.87,d3031_30_main0_33_mono.wav
4041,40,main0,53,3.77,324.8,d4041_40_main0_53_mono.wav
4849,49,main0,52,5.54,476.86,d4849_49_main0_52_mono.wav
3839,39,main0,32,3.87,333.49,d3839_39_main0_32_mono.wav
4647,47,main0,62,5.17,445.4,d4647_47_main0_62_mono.wav
3435,35,main0,42,4.41,380.12,d3435_35_main0_42_mono.wav
4445,45,main0,22,3.77,324.96,d4445_45_main0_22_mono.wav
4041,41,main0,44,6.98,601.68,d4041_41_main0_44_mono.wav
3031,31,main0,24,6.34,545.86,d3031_31_main0_24_mono.wav
4243,42,main0,13,3.2,275.88,d4243_42_main0_13_mono.wav
3839,38,main0,25,5.21,448.44,d3839_38_main0_25_mono.wav
4849,48,main0,45,4.44,382.3,d4849_48_main0_45_mono.wav
3637,36,main0,15,4.5,387.97,d3637_36_main0_15_mono.wav
4647,46,main0,75,4.44,382.21,d4647_46_main0_75_mono.wav
4647,46,main0,5,5.14,442.71,d4647_46_main0_5_mono.wav
3031,30,main0,5,5.53,476.19,d3031_30_main0_5_mono.wav
4445,45,main0,54,4.44,382.17,d4445_45_main0_54_mono.wav
3435,35,main0,34,4.81,414.12,d3435_35_main0_34_mono.wav
3031,31,main0,52,6.94,597.51,d3031_31_main0_52_mono.wav
4041,41,main0,32,4.17,359.42,d4041_41_main0_32_mono.wav
4849,48,main0,3,2.67,230.11,d4849_48_main0_3_mono.wav
4849,48,main0,33,6.04,519.95,d4849_48_main0_33_mono.wav
4243,42,main0,65,7.27,626.32,d4243_42_main0_65_mono.wav
3839,38,main0,53,3.32,285.83,d3839_38_main0_53_mono.wav
3637,36,main0,63,2.9,250.04,d3637_36_main0_63_mono.wav
5051,51,main0,74,5.27,454.14,d5051_51_main0_74_mono.wav
5051,50,main0,63,4.6,396.59,d5051_50_main0_63_mono.wav
3435,35,main0,4,4.81,414.58,d3435_35_main0_4_mono.wav
4243,43,main0,4,5.5,474.11,d4243_43_main0_4_mono.wav
3435,34,main0,23,6.47,557.33,d3435_34_main0_23_mono.wav
4445,44,main0,43,5.59,481.49,d4445_44_main0_43_mono.wav
4041,40,main0,25,5.14,442.72,d4041_40_main0_25_mono.wav
3031,30,main0,45,4.69,404.3,d3031_30_main0_45_mono.wav
3839,39,main0,44,8.42,725.43,d3839_39_main0_44_mono.wav
4243,43,main0,72,7.81,672.5,d4243_43_main0_72_mono.wav
4849,49,main0,24,5.57,479.78,d4849_49_main0_24_mono.wav
3637,37,main0,74,4.77,410.99,d3637_37_main0_74_mono.wav
4647,47,main0,14,4.14,356.4,d4647_47_main0_14_mono.wav
3839,38,main0,29,4.07,350.7,d3839_38_main0_29_mono.wav
4849,48,main0,49,5.22,449.54,d4849_48_main0_49_mono.wav
5051,50,main0,51,6.72,578.98,d5051_50_main0_51_mono.wav
3637,36,main0,19,3.94,339.03,d3637_36_main0_19_mono.wav
4647,46,main0,79,5.39,464.06,d4647_46_main0_79_mono.wav
4041,41,main0,48,4.34,373.69,d4041_41_main0_48_mono.wav
3031,31,main0,28,5.8,500.04,d3031_31_main0_28_mono.wav
4041,40,main0,17,7.15,616.31,d4041_40_main0_17_mono.wav
3031,30,main0,77,5.92,509.99,d3031_30_main0_77_mono.wav
3435,34,main0,11,5.71,491.55,d3435_34_main0_11_mono.wav
4445,44,main0,71,3.77,324.91,d4445_44_main0_71_mono.wav
3031,30,main0,9,3.39,291.86,d3031_30_main0_9_mono.wav
3637,37,main0,46,4.2,361.98,d3637_37_main0_46_mono.wav
4647,47,main0,26,6.56,564.7,d4647_47_main0_26_mono.wav
4647,46,main0,9,2.87,247.24,d4647_46_main0_9_mono.wav
3839,39,main0,76,3.94,339.2,d3839_39_main0_76_mono.wav
4243,43,main0,40,4.5,387.98,d4243_43_main0_40_mono.wav
4849,49,main0,16,4.51,388.14,d4849_49_main0_16_mono.wav
3839,39,main0,6,7.22,621.99,d3839_39_main0_6_mono.wav
3031,31,main0,60,6.47,557.16,d3031_31_main0_60_mono.wav
4445,45,main0,66,5.47,471.36,d4445_45_main0_66_mono.wav
4647,46,main0,31,6.42,552.98,d4647_46_main0_31_mono.wav
5051,50,main0,19,4.85,418.05,d5051_50_main0_19_mono.wav
3637,36,main0,51,4.69,403.62,d3637_36_main0_51_mono.wav
4243,42,main0,57,6.54,563.16,d4243_42_main0_57_mono.wav
3839,38,main0,61,5.7,491.35,d3839_38_main0_61_mono.wav
5051,51,main0,46,5.6,482.77,d5051_51_main0_46_mono.wav
4445,44,main0,39,5.52,475.5,d4445_44_main0_39_mono.wav
3435,34,main0,59,7.26,625.07,d3435_34_main0_59_mono.wav
4445,44,main0,1,5.31,457.28,d4445_44_main0_1_mono.wav
4243,43,main0,8,5.6,482.64,d4243_43_main0_8_mono.wav
4041,41,main0,76,3.6,310.49,d4041_41_main0_76_mono.wav
3031,31,main0,16,5.65,486.97,d3031_31_main0_16_mono.wav
3435,35,main0,70,4.47,385.19,d3435_35_main0_70_mono.wav
4445,45,main0,10,4.14,356.42,d4445_45_main0_10_mono.wav
3637,36,main0,27,5.52,475.48,d3637_36_main0_27_mono.wav
4647,46,main0,47,4.4,379.27,d4647_46_main0_47_mono.wav
4243,42,main0,21,3.54,304.64,d4243_42_main0_21_mono.wav
3839,38,main0,17,6.02,518.67,d3839_38_main0_17_mono.wav
3435,35,main0,8,5.63,484.58,d3435_35_main0_8_mono.wav
4849,48,main0,77,7.77,669.55,d4849_48_main0_77_mono.wav
3839,39,main0,48,4.71,405.42,d3839_39_main0_48_mono.wav
4849,49,main0,28,5.84,502.91,d4849_49_main0_28_mono.wav
3637,37,main0,78,5.64,485.73,d3637_37_main0_78_mono.wav
5051,51,main0,30,6.29,541.8,d5051_51_main0_30_mono.wav
4647,47,main0,18,5.17,445.34,d4647_47_main0_18_mono.wav
4041,40,main0,29,4.87,419.67,d4041_40_main0_29_mono.wav
3031,30,main0,49,6.1,525.56,d3031_30_main0_49_mono.wav
4243,42,main0,69,5.42,466.75,d4243_42_main0_69_mono.wav
5051,50,main0,27,7.25,624.91,d5051_50_main0_27_mono.wav
4445,45,main0,58,6.17,531.73,d4445_45_main0_58_mono.wav
3435,35,main0,38,6.42,552.98,d3435_35_main0_38_mono.wav
4041,40,main0,61,6.59,567.48,d4041_40_main0_61_mono.wav
3435,34,main0,67,4.32,372.43,d3435_34_main0_67_mono.wav
4647,47,main0,50,3.91,336.4,d4647_47_main0_50_mono.wav
3637,37,main0,30,5.0,431.13,d3637_37_main0_30_mono.wav
5051,51,main0,78,6.56,564.77,d5051_51_main0_78_mono.wav
4849,49,main0,60,6.24,537.43,d4849_49_main0_60_mono.wav
4243,43,main0,36,7.66,659.48,d4243_43_main0_36_mono.wav
4445,44,main0,33,5.37,462.59,d4445_44_main0_33_mono.wav
3435,34,main0,53,3.35,288.9,d3435_34_main0_53_mono.wav
3031,30,main0,35,4.35,374.89,d3031_30_main0_35_mono.wav
4041,40,main0,55,5.21,448.49,d4041_40_main0_55_mono.wav
4849,49,main0,54,3.9,336.19,d4849_49_main0_54_mono.wav
3839,39,main0,34,4.77,410.92,d3839_39_main0_34_mono.wav
4647,47,main0,64,2.94,253.05,d4647_47_main0_64_mono.wav
5051,50,main0,13,4.44,382.37,d5051_50_main0_13_mono.wav
4647,46,main0,3,3.0,258.79,d4647_46_main0_3_mono.wav
3031,30,main0,3,3.59,309.14,d3031_30_main0_3_mono.wav
3435,35,main0,44,7.99,688.54,d3435_35_main0_44_mono.wav
4445,45,main0,24,5.65,487.02,d4445_45_main0_24_mono.wav
4041,41,main0,42,3.44,296.15,d4041_41_main0_42_mono.wav
3031,31,main0,22,4.18,360.17,d3031_31_main0_22_mono.wav
4243,42,main0,15,4.42,380.64,d4243_42_main0_15_mono.wav
3839,38,main0,23,6.62,570.24,d3839_38_main0_23_mono.wav
4849,48,main0,43,7.66,659.53,d4849_48_main0_43_mono.wav
3637,36,main0,13,2.7,232.72,d3637_36_main0_13_mono.wav
4647,46,main0,73,4.37,376.47,d4647_46_main0_73_mono.wav
5051,51,main0,72,7.92,682.43,d5051_51_main0_72_mono.wav
4445,45,main0,52,6.55,564.29,d4445_45_main0_52_mono.wav
3435,35,main0,32,3.73,321.05,d3435_35_main0_32_mono.wav
3031,31,main0,54,5.0,430.28,d3031_31_main0_54_mono.wav
4041,41,main0,34,4.6,396.55,d4041_41_main0_34_mono.wav
4849,48,main0,5,4.41,379.47,d4849_48_main0_5_mono.wav
4849,48,main0,35,3.24,279.06,d4849_48_main0_35_mono.wav
4243,42,main0,63,4.37,376.44,d4243_42_main0_63_mono.wav
3839,38,main0,55,4.97,428.32,d3839_38_main0_55_mono.wav
3637,36,main0,65,6.04,520.03,d3637_36_main0_65_mono.wav
3435,34,main0,25,5.37,462.7,d3435_34_main0_25_mono.wav
4445,44,main0,45,5.0,431.05,d4445_44_main0_45_mono.wav
4041,40,main0,23,8.05,693.77,d4041_40_main0_23_mono.wav
3031,30,main0,43,7.75,667.75,d3031_30_main0_43_mono.wav
3839,39,main0,42,4.44,382.28,d3839_39_main0_42_mono.wav
4243,43,main0,74,4.64,399.51,d4243_43_main0_74_mono.wav
4849,49,main0,22,3.67,316.27,d4849_49_main0_22_mono.wav
3637,37,main0,72,5.75,495.54,d3637_37_main0_72_mono.wav
4647,47,main0,12,5.2,448.19,d4647_47_main0_12_mono.wav
5051,50,main0,65,7.44,640.71,d5051_50_main0_65_mono.wav
4647,47,main0,80,5.91,508.98,d4647_47_main0_80_mono.wav
3435,35,main0,2,4.78,411.6,d3435_35_main0_2_mono.wav
4243,43,main0,2,5.89,506.97,d4243_43_main0_2_mono.wav
4647,47,main0,78,5.61,482.9,d4647_47_main0_78_mono.wav
5051,51,main0,50,5.34,460.0,d5051_51_main0_50_mono.wav
3637,37,main0,18,5.39,463.99,d3637_37_main0_18_mono.wav
4041,40,main0,7,6.97,600.58,d4041_40_main0_7_mono.wav
4849,49,main0,48,8.51,732.92,d4849_49_main0_48_mono.wav
3839,39,main0,28,5.6,482.63,d3839_39_main0_28_mono.wav
3031,30,main0,29,4.25,366.07,d3031_30_main0_29_mono.wav
4041,40,main0,49,6.29,541.46,d4041_40_main0_49_mono.wav
4849,49,main0,8,6.57,565.97,d4849_49_main0_8_mono.wav
3637,36,main0,7,4.42,380.69,d3637_36_main0_7_mono.wav
4445,45,main0,70,4.57,393.72,d4445_45_main0_70_mono.wav
3435,35,main0,10,4.79,412.25,d3435_35_main0_10_mono.wav
3031,31,main0,76,4.12,355.14,d3031_31_main0_76_mono.wav
4041,41,main0,16,5.11,439.8,d4041_41_main0_16_mono.wav
4849,48,main0,17,5.75,495.64,d4849_48_main0_17_mono.wav
3839,38,main0,77,6.47,557.47,d3839_38_main0_77_mono.wav
4243,42,main0,41,4.07,350.58,d4243_42_main0_41_mono.wav
4647,46,main0,27,5.52,475.48,d4647_46_main0_27_mono.wav
3637,36,main0,47,3.84,330.53,d3637_36_main0_47_mono.wav
4445,44,main0,67,3.37,290.44,d4445_44_main0_67_mono.wav
3031,30,main0,61,6.3,542.86,d3031_30_main0_61_mono.wav
4243,43,main0,56,5.92,509.93,d4243_43_main0_56_mono.wav
3839,39,main0,60,5.65,487.07,d3839_39_main0_60_mono.wav
5051,51,main0,18,6.49,558.88,d5051_51_main0_18_mono.wav
3637,37,main0,50,3.44,296.18,d3637_37_main0_50_mono.wav
4647,47,main0,30,5.14,442.65,d4647_47_main0_30_mono.wav
5051,50,main0,47,7.94,683.95,d5051_50_main0_47_mono.wav
3435,35,main0,58,4.82,415.09,d3435_35_main0_58_mono.wav
4445,45,main0,38,6.05,521.54,d4445_45_main0_38_mono.wav
4445,44,main0,11,4.94,425.46,d4445_44_main0_11_mono.wav
3435,34,main0,71,4.28,368.43,d3435_34_main0_71_mono.wav
3031,30,main0,17,7.08,610.03,d3031_30_main0_17_mono.wav
4041,40,main0,77,7.87,678.1,d4041_40_main0_77_mono.wav
4849,49,main0,76,3.57,307.63,d4849_49_main0_76_mono.wav
4243,43,main0,20,4.97,428.1,d4243_43_main0_20_mono.wav
3839,39,main0,16,5.34,459.96,d3839_39_main0_16_mono.wav
4647,47,main0,46,6.27,540.23,d4647_47_main0_46_mono.wav
3637,37,main0,26,6.47,557.53,d3637_37_main0_26_mono.wav
4647,46,main0,19,3.87,333.26,d4647_46_main0_19_mono.wav
3637,36,main0,79,5.49,472.67,d3637_36_main0_79_mono.wav
5051,50,main0,31,8.19,705.18,d5051_50_main0_31_mono.wav
4849,48,main0,29,3.91,336.39,d4849_48_main0_29_mono.wav
3839,38,main0,49,7.42,639.17,d3839_38_main0_49_mono.wav
5051,50,main0,7,5.34,459.77,d5051_50_main0_7_mono.wav
4445,45,main0,6,7.42,639.28,d4445_45_main0_6_mono.wav
3031,31,main0,48,5.67,488.22,d3031_31_main0_48_mono.wav
4041,41,main0,28,5.54,476.93,d4041_41_main0_28_mono.wav
5051,51,main0,26,7.92,682.45,d5051_51_main0_26_mono.wav
4243,43,main0,68,6.09,524.42,d4243_43_main0_68_mono.wav
3435,34,main0,39,5.62,484.28,d3435_34_main0_39_mono.wav
4445,44,main0,59,7.01,603.48,d4445_44_main0_59_mono.wav
3435,35,main0,66,4.36,375.5,d3435_35_main0_66_mono.wav
4041,41,main0,60,5.91,508.66,d4041_41_main0_60_mono.wav
3839,38,main0,1,5.71,491.79,d3839_38_main0_1_mono.wav
4243,42,main0,37,6.52,561.68,d4243_42_main0_37_mono.wav
4849,48,main0,61,4.64,399.38,d4849_48_main0_61_mono.wav
3637,36,main0,31,6.45,555.8,d3637_36_main0_31_mono.wav
5051,50,main0,79,9.12,785.88,d5051_50_main0_79_mono.wav
4647,46,main0,51,4.42,380.71,d4647_46_main0_51_mono.wav
4041,41,main0,54,4.2,362.05,d4041_41_main0_54_mono.wav
3031,31,main0,34,5.51,474.21,d3031_31_main0_34_mono.wav
3435,35,main0,52,6.15,529.7,d3435_35_main0_52_mono.wav
4445,45,main0,32,4.74,408.26,d4445_45_main0_32_mono.wav
4647,46,main0,65,6.37,548.78,d4647_46_main0_65_mono.wav
3839,38,main0,35,3.67,316.36,d3839_38_main0_35_mono.wav
5051,51,main0,80,5.3,456.44,d5051_51_main0_80_mono.wav
4849,48,main0,55,4.51,388.15,d4849_48_main0_55_mono.wav
3435,34,main0,5,6.05,521.51,d3435_34_main0_5_mono.wav
5051,51,main0,12,6.59,567.28,d5051_51_main0_12_mono.wav
4243,42,main0,5,5.64,485.89,d4243_42_main0_5_mono.wav
3637,37,main0,80,4.98,429.15,d3637_37_main0_80_mono.wav
3031,30,main0,23,7.04,606.73,d3031_30_main0_23_mono.wav
4849,49,main0,2,3.77,324.52,d4849_49_main0_2_mono.wav
4041,40,main0,43,6.56,564.82,d4041_40_main0_43_mono.wav
4445,44,main0,25,5.07,436.9,d4445_44_main0_25_mono.wav
3435,34,main0,45,6.33,545.01,d3435_34_main0_45_mono.wav
4647,47,main0,72,6.02,518.55,d4647_47_main0_72_mono.wav
3637,37,main0,12,5.42,466.85,d3637_37_main0_12_mono.wav
4849,49,main0,42,4.24,365.16,d4849_49_main0_42_mono.wav
4243,43,main0,14,4.34,373.72,d4243_43_main0_14_mono.wav
