dyad,speaker,session,sentence,duration(s),size(K),file_name
7374,74,solo,25,6.46,556.12,SK1314_14_solo555_25_mono.wav
7172,71,solo,30,7.3,629.16,SK1112_11_solo555_30_mono.wav
6162,61,solo,60,10.08,867.83,SK0102_1_solo555_60_mono.wav
7980,79,solo,74,6.12,527.0,SK1920_19_solo555_74_mono.wav
7980,79,solo,75,5.47,471.45,SK1920_19_solo555_75_mono.wav
6364,63,solo,68,9.31,802.2,SK0304_3_solo555_68_mono.wav
7980,79,solo,8,6.61,569.12,SK1920_19_solo555_8_mono.wav
7576,75,solo,79,8.18,704.35,SK1516_15_solo555_79_mono.wav
6364,63,solo,69,9.89,851.55,SK0304_3_solo555_69_mono.wav
7576,75,solo,78,8.99,774.81,SK1516_15_solo555_78_mono.wav
7980,79,solo,9,4.03,347.59,SK1920_19_solo555_9_mono.wav
7778,78,solo,67,6.69,576.36,SK1718_18_solo555_67_mono.wav
7980,80,solo,42,6.45,555.69,SK1920_20_solo555_42_mono.wav
7778,78,solo,66,7.98,686.95,SK1718_18_solo555_66_mono.wav
7980,80,solo,43,7.59,654.22,SK1920_20_solo555_43_mono.wav
6364,64,solo,75,5.02,432.52,SK0304_4_solo555_75_mono.wav
6364,64,solo,74,8.55,736.56,SK0304_4_solo555_74_mono.wav
7172,71,solo,78,7.3,628.81,SK1112_11_solo555_78_mono.wav
6162,61,solo,28,9.29,799.87,SK0102_1_solo555_28_mono.wav
7172,71,solo,79,8.02,691.0,SK1112_11_solo555_79_mono.wav
6162,61,solo,29,6.9,594.53,SK0102_1_solo555_29_mono.wav
6768,67,solo,30,6.08,524.16,SK0708_7_solo555_30_mono.wav
7374,73,solo,70,5.32,458.44,SK1314_13_solo555_70_mono.wav
6768,67,solo,31,9.44,813.22,SK0708_7_solo555_31_mono.wav
7374,73,solo,71,5.08,437.43,SK1314_13_solo555_71_mono.wav
6364,64,solo,46,5.7,491.34,SK0304_4_solo555_46_mono.wav
6566,65,solo,48,4.62,398.06,SK0506_5_solo555_48_mono.wav
6566,65,solo,49,5.67,488.59,SK0506_5_solo555_49_mono.wav
6364,64,solo,47,6.19,532.95,SK0304_4_solo555_47_mono.wav
7576,75,solo,1,7.72,664.64,SK1516_15_solo555_1_mono.wav
7778,78,solo,54,5.56,479.25,SK1718_18_solo555_54_mono.wav
7980,80,solo,7,7.0,602.63,SK1920_20_solo555_7_mono.wav
7980,80,solo,71,4.89,421.49,SK1920_20_solo555_71_mono.wav
7778,78,solo,55,6.81,586.95,SK1718_18_solo555_55_mono.wav
7980,80,solo,6,8.71,750.17,SK1920_20_solo555_6_mono.wav
7980,80,solo,70,6.26,539.41,SK1920_20_solo555_70_mono.wav
6970,70,solo,35,7.12,613.31,SK0910_10_solo555_35_mono.wav
6970,70,solo,34,7.26,625.63,SK0910_10_solo555_34_mono.wav
6162,61,solo,7,9.74,838.72,SK0102_1_solo555_7_mono.wav
6162,61,solo,6,11.55,994.62,SK0102_1_solo555_6_mono.wav
7374,73,solo,43,8.06,693.93,SK1314_13_solo555_43_mono.wav
7374,73,solo,42,6.58,566.71,SK1314_13_solo555_42_mono.wav
7980,80,solo,38,8.25,710.72,SK1920_20_solo555_38_mono.wav
7980,80,solo,39,7.21,621.49,SK1920_20_solo555_39_mono.wav
7172,72,solo,36,10.62,915.2,SK1112_12_solo555_36_mono.wav
6162,62,solo,66,7.96,685.4,SK0102_2_solo555_66_mono.wav
7778,77,solo,25,9.15,788.33,SK1718_17_solo555_25_mono.wav
7778,77,solo,24,7.53,648.86,SK1718_17_solo555_24_mono.wav
7172,72,solo,37,7.84,675.32,SK1112_12_solo555_37_mono.wav
6162,62,solo,67,7.85,676.01,SK0102_2_solo555_67_mono.wav
7778,78,solo,9,5.74,494.79,SK1718_18_solo555_9_mono.wav
6364,63,solo,12,9.46,814.52,SK0304_3_solo555_12_mono.wav
7778,78,solo,8,8.89,765.85,SK1718_18_solo555_8_mono.wav
6364,63,solo,13,5.43,467.74,SK0304_3_solo555_13_mono.wav
6970,69,solo,76,5.74,494.45,SK0910_9_solo555_76_mono.wav
6970,69,solo,77,7.91,681.7,SK0910_9_solo555_77_mono.wav
7576,76,solo,37,10.88,936.82,SK1516_16_solo555_37_mono.wav
6364,63,solo,80,9.73,838.12,SK0304_3_solo555_80_mono.wav
7576,76,solo,36,12.76,1098.84,SK1516_16_solo555_36_mono.wav
6768,68,solo,72,7.65,659.39,SK0708_8_solo555_72_mono.wav
6768,68,solo,73,6.14,528.98,SK0708_8_solo555_73_mono.wav
7980,79,solo,47,5.71,492.12,SK1920_19_solo555_47_mono.wav
7980,79,solo,46,6.82,587.64,SK1920_19_solo555_46_mono.wav
7374,74,solo,17,10.13,872.48,SK1314_14_solo555_17_mono.wav
6566,66,solo,35,7.04,606.59,SK0506_6_solo555_35_mono.wav
6162,61,solo,52,12.93,1113.83,SK0102_1_solo555_52_mono.wav
6566,66,solo,34,5.86,505.13,SK0506_6_solo555_34_mono.wav
6162,61,solo,53,6.92,596.34,SK0102_1_solo555_53_mono.wav
7374,74,solo,16,6.42,553.02,SK1314_14_solo555_16_mono.wav
6364,64,solo,78,11.36,978.68,SK0304_4_solo555_78_mono.wav
7778,77,solo,52,13.33,1148.02,SK1718_17_solo555_52_mono.wav
7172,72,solo,41,4.62,397.89,SK1112_12_solo555_41_mono.wav
6566,65,solo,76,5.04,433.89,SK0506_5_solo555_76_mono.wav
6162,62,solo,11,8.77,755.26,SK0102_2_solo555_11_mono.wav
6566,65,solo,77,5.63,484.8,SK0506_5_solo555_77_mono.wav
7172,72,solo,40,5.58,481.09,SK1112_12_solo555_40_mono.wav
6162,62,solo,10,7.33,631.74,SK0102_2_solo555_10_mono.wav
6364,64,solo,79,6.87,591.43,SK0304_4_solo555_79_mono.wav
7778,77,solo,53,7.8,671.88,SK1718_17_solo555_53_mono.wav
6364,63,solo,65,9.63,829.07,SK0304_3_solo555_65_mono.wav
7576,75,solo,74,8.42,725.71,SK1516_15_solo555_74_mono.wav
7980,79,solo,5,7.3,629.07,SK1920_19_solo555_5_mono.wav
6364,63,solo,64,6.28,540.96,SK0304_3_solo555_64_mono.wav
7980,79,solo,4,5.23,450.78,SK1920_19_solo555_4_mono.wav
7576,75,solo,75,7.64,657.75,SK1516_15_solo555_75_mono.wav
7576,76,solo,40,6.98,601.42,SK1516_16_solo555_40_mono.wav
7576,76,solo,41,7.41,637.94,SK1516_16_solo555_41_mono.wav
7374,73,solo,2,8.18,704.78,SK1314_13_solo555_2_mono.wav
7374,73,solo,3,4.8,413.82,SK1314_13_solo555_3_mono.wav
7980,79,solo,30,6.48,558.53,SK1920_19_solo555_30_mono.wav
6364,63,solo,1,6.28,541.22,SK0304_3_solo555_1_mono.wav
7980,79,solo,31,8.43,726.4,SK1920_19_solo555_31_mono.wav
6566,66,solo,42,4.64,399.53,SK0506_6_solo555_42_mono.wav
7172,71,solo,75,4.48,385.83,SK1112_11_solo555_75_mono.wav
6162,61,solo,25,9.22,793.93,SK0102_1_solo555_25_mono.wav
7374,74,solo,60,7.75,667.57,SK1314_14_solo555_60_mono.wav
7374,74,solo,61,7.97,686.61,SK1314_14_solo555_61_mono.wav
7172,71,solo,74,6.28,540.79,SK1112_11_solo555_74_mono.wav
6566,66,solo,43,7.74,667.06,SK0506_6_solo555_43_mono.wav
6162,61,solo,24,8.56,737.17,SK0102_1_solo555_24_mono.wav
6768,67,solo,7,6.59,567.4,SK0708_7_solo555_7_mono.wav
7172,71,solo,5,5.64,485.66,SK1112_11_solo555_5_mono.wav
6970,69,solo,48,7.59,654.14,SK0910_9_solo555_48_mono.wav
6970,69,solo,49,7.52,647.59,SK0910_9_solo555_49_mono.wav
7172,71,solo,4,5.39,464.21,SK1112_11_solo555_4_mono.wav
6768,67,solo,6,9.82,846.3,SK0708_7_solo555_6_mono.wav
6566,65,solo,3,3.98,343.28,SK0506_5_solo555_3_mono.wav
6566,65,solo,2,5.77,497.12,SK0506_5_solo555_2_mono.wav
6162,62,solo,58,7.74,666.71,SK0102_2_solo555_58_mono.wav
6364,64,solo,31,8.73,752.15,SK0304_4_solo555_31_mono.wav
6364,64,solo,30,9.16,789.11,SK0304_4_solo555_30_mono.wav
6162,62,solo,59,10.82,931.74,SK0102_2_solo555_59_mono.wav
7778,78,solo,23,9.7,835.45,SK1718_18_solo555_23_mono.wav
7778,78,solo,22,7.59,654.05,SK1718_18_solo555_22_mono.wav
7374,74,solo,29,7.14,614.6,SK1314_14_solo555_29_mono.wav
7374,74,solo,28,6.11,526.14,SK1314_14_solo555_28_mono.wav
6970,70,solo,42,6.96,599.36,SK0910_10_solo555_42_mono.wav
7980,79,solo,79,8.39,722.87,SK1920_19_solo555_79_mono.wav
6768,68,solo,2,6.19,532.95,SK0708_8_solo555_2_mono.wav
6970,70,solo,43,9.64,830.71,SK0910_10_solo555_43_mono.wav
6768,68,solo,3,5.78,498.32,SK0708_8_solo555_3_mono.wav
7980,79,solo,78,6.41,552.58,SK1920_19_solo555_78_mono.wav
6768,67,solo,74,7.49,644.83,SK0708_7_solo555_74_mono.wav
7374,73,solo,34,5.52,475.67,SK1314_13_solo555_34_mono.wav
6768,67,solo,75,6.37,549.05,SK0708_7_solo555_75_mono.wav
7374,73,solo,35,4.88,420.29,SK1314_13_solo555_35_mono.wav
6970,70,solo,76,8.61,741.99,SK0910_10_solo555_76_mono.wav
6970,70,solo,77,9.86,849.05,SK0910_10_solo555_77_mono.wav
6162,61,solo,58,8.69,748.37,SK0102_1_solo555_58_mono.wav
7778,77,solo,6,15.6,1343.46,SK1718_17_solo555_6_mono.wav
6162,61,solo,59,10.66,917.87,SK0102_1_solo555_59_mono.wav
7778,77,solo,7,12.42,1069.47,SK1718_17_solo555_7_mono.wav
6768,67,solo,40,5.65,486.61,SK0708_7_solo555_40_mono.wav
6768,67,solo,41,6.03,519.17,SK0708_7_solo555_41_mono.wav
6768,68,solo,78,7.77,669.47,SK0708_8_solo555_78_mono.wav
6768,68,solo,79,7.69,662.32,SK0708_8_solo555_79_mono.wav
7778,78,solo,3,5.71,491.6,SK1718_18_solo555_3_mono.wav
6364,63,solo,18,8.78,756.12,SK0304_3_solo555_18_mono.wav
7778,78,solo,2,7.24,624.07,SK1718_18_solo555_2_mono.wav
6364,63,solo,19,6.82,587.81,SK0304_3_solo555_19_mono.wav
7980,80,solo,32,6.3,542.68,SK1920_20_solo555_32_mono.wav
7778,78,solo,17,9.38,808.14,SK1718_18_solo555_17_mono.wav
7980,80,solo,33,6.75,581.01,SK1920_20_solo555_33_mono.wav
7778,78,solo,16,7.18,618.91,SK1718_18_solo555_16_mono.wav
6768,68,solo,31,8.42,725.62,SK0708_8_solo555_31_mono.wav
6768,68,solo,30,6.95,598.41,SK0708_8_solo555_30_mono.wav
7576,76,solo,74,9.02,776.96,SK1516_16_solo555_74_mono.wav
7374,73,solo,49,8.4,723.64,SK1314_13_solo555_49_mono.wav
7576,76,solo,75,7.75,667.49,SK1516_16_solo555_75_mono.wav
7374,73,solo,48,6.41,552.58,SK1314_13_solo555_48_mono.wav
6162,61,solo,11,9.08,781.87,SK0102_1_solo555_11_mono.wav
7172,71,solo,41,5.17,445.61,SK1112_11_solo555_41_mono.wav
6566,66,solo,76,6.07,523.21,SK0506_6_solo555_76_mono.wav
7374,74,solo,54,7.69,662.32,SK1314_14_solo555_54_mono.wav
7374,74,solo,55,6.7,577.39,SK1314_14_solo555_55_mono.wav
6162,61,solo,10,10.46,901.34,SK0102_1_solo555_10_mono.wav
6566,66,solo,77,6.87,591.78,SK0506_6_solo555_77_mono.wav
7172,71,solo,40,5.05,435.19,SK1112_11_solo555_40_mono.wav
7778,77,solo,66,10.51,905.3,SK1718_17_solo555_66_mono.wav
6162,62,solo,25,8.24,710.04,SK0102_2_solo555_25_mono.wav
6566,65,solo,42,5.44,468.43,SK0506_5_solo555_42_mono.wav
7172,72,solo,75,6.65,573.08,SK1112_12_solo555_75_mono.wav
6162,62,solo,24,10.35,891.78,SK0102_2_solo555_24_mono.wav
7172,72,solo,74,5.85,503.66,SK1112_12_solo555_74_mono.wav
6566,65,solo,43,7.91,681.35,SK0506_5_solo555_43_mono.wav
7778,77,solo,67,10.57,910.64,SK1718_17_solo555_67_mono.wav
6970,69,solo,35,5.5,474.03,SK0910_9_solo555_35_mono.wav
6970,69,solo,34,6.47,557.32,SK0910_9_solo555_34_mono.wav
6364,63,solo,51,8.72,750.86,SK0304_3_solo555_51_mono.wav
7576,75,solo,40,6.66,574.03,SK1516_15_solo555_40_mono.wav
6364,63,solo,50,5.96,513.14,SK0304_3_solo555_50_mono.wav
7576,75,solo,41,6.37,548.62,SK1516_15_solo555_41_mono.wav
6768,68,solo,46,6.89,593.58,SK0708_8_solo555_46_mono.wav
6768,68,solo,47,7.29,627.69,SK0708_8_solo555_47_mono.wav
7374,74,solo,23,8.11,698.32,SK1314_14_solo555_23_mono.wav
6162,61,solo,66,7.85,676.27,SK0102_1_solo555_66_mono.wav
7172,71,solo,36,9.57,824.33,SK1112_11_solo555_36_mono.wav
6162,61,solo,67,6.48,558.36,SK0102_1_solo555_67_mono.wav
7172,71,solo,37,7.77,669.64,SK1112_11_solo555_37_mono.wav
7374,74,solo,22,5.32,458.18,SK1314_14_solo555_22_mono.wav
6970,70,solo,48,8.45,727.69,SK0910_10_solo555_48_mono.wav
7980,79,solo,73,5.46,470.42,SK1920_19_solo555_73_mono.wav
6768,68,solo,8,6.98,601.25,SK0708_8_solo555_8_mono.wav
6970,70,solo,49,8.31,715.63,SK0910_10_solo555_49_mono.wav
6768,68,solo,9,3.52,303.31,SK0708_8_solo555_9_mono.wav
7980,79,solo,72,6.36,547.93,SK1920_19_solo555_72_mono.wav
6162,62,solo,52,13.07,1125.8,SK0102_2_solo555_52_mono.wav
6566,65,solo,35,4.99,429.67,SK0506_5_solo555_35_mono.wav
7778,77,solo,11,10.56,909.95,SK1718_17_solo555_11_mono.wav
7778,77,solo,10,10.34,890.83,SK1718_17_solo555_10_mono.wav
6162,62,solo,53,6.6,568.69,SK0102_2_solo555_53_mono.wav
6566,65,solo,34,4.45,383.42,SK0506_5_solo555_34_mono.wav
7778,78,solo,29,5.91,509.35,SK1718_18_solo555_29_mono.wav
7778,78,solo,28,7.01,603.4,SK1718_18_solo555_28_mono.wav
6970,69,solo,42,4.28,369.12,SK0910_9_solo555_42_mono.wav
6970,69,solo,43,7.95,684.63,SK0910_9_solo555_43_mono.wav
6566,65,solo,9,3.98,343.02,SK0506_5_solo555_9_mono.wav
7576,75,solo,37,8.56,737.08,SK1516_15_solo555_37_mono.wav
6364,63,solo,26,11.54,993.84,SK0304_3_solo555_26_mono.wav
6566,65,solo,8,5.82,500.99,SK0506_5_solo555_8_mono.wav
7576,75,solo,36,12.36,1064.21,SK1516_15_solo555_36_mono.wav
6364,63,solo,27,9.99,860.77,SK0304_3_solo555_27_mono.wav
6566,66,solo,48,6.42,552.76,SK0506_6_solo555_48_mono.wav
6566,66,solo,49,7.59,653.45,SK0506_6_solo555_49_mono.wav
7374,73,solo,77,8.31,716.15,SK1314_13_solo555_77_mono.wav
6768,67,solo,37,8.39,722.78,SK0708_7_solo555_37_mono.wav
7374,73,solo,76,5.5,473.6,SK1314_13_solo555_76_mono.wav
6768,67,solo,36,9.31,802.03,SK0708_7_solo555_36_mono.wav
7374,73,solo,8,7.41,638.03,SK1314_13_solo555_8_mono.wav
7374,73,solo,9,4.49,386.61,SK1314_13_solo555_9_mono.wav
7778,78,solo,60,8.08,695.82,SK1718_18_solo555_60_mono.wav
7980,80,solo,45,7.4,637.43,SK1920_20_solo555_45_mono.wav
7778,78,solo,61,8.17,703.4,SK1718_18_solo555_61_mono.wav
7980,80,solo,44,10.44,899.7,SK1920_20_solo555_44_mono.wav
7778,77,solo,58,9.29,800.39,SK1718_17_solo555_58_mono.wav
6364,64,solo,72,7.51,647.33,SK0304_4_solo555_72_mono.wav
7778,77,solo,59,13.87,1194.28,SK1718_17_solo555_59_mono.wav
6364,64,solo,73,7.37,634.93,SK0304_4_solo555_73_mono.wav
6768,68,solo,65,7.51,647.24,SK0708_8_solo555_65_mono.wav
6768,68,solo,64,5.31,457.15,SK0708_8_solo555_64_mono.wav
7576,76,solo,20,8.12,699.18,SK1516_16_solo555_20_mono.wav
7576,76,solo,21,5.98,514.86,SK1516_16_solo555_21_mono.wav
6566,66,solo,8,6.71,577.65,SK0506_6_solo555_8_mono.wav
6162,61,solo,45,9.81,844.83,SK0102_1_solo555_45_mono.wav
6566,66,solo,22,4.7,404.7,SK0506_6_solo555_22_mono.wav
7172,71,solo,15,6.11,526.57,SK1112_11_solo555_15_mono.wav
6162,61,solo,44,12.5,1077.05,SK0102_1_solo555_44_mono.wav
7172,71,solo,14,5.29,455.6,SK1112_11_solo555_14_mono.wav
6566,66,solo,23,8.84,761.2,SK0506_6_solo555_23_mono.wav
6566,66,solo,9,4.54,391.09,SK0506_6_solo555_9_mono.wav
7980,79,solo,50,4.73,407.71,SK1920_19_solo555_50_mono.wav
7980,79,solo,51,6.18,532.17,SK1920_19_solo555_51_mono.wav
6162,62,solo,71,8.04,692.64,SK0102_2_solo555_71_mono.wav
7172,72,solo,21,5.04,434.32,SK1112_12_solo555_21_mono.wav
6566,65,solo,16,5.16,444.57,SK0506_5_solo555_16_mono.wav
7778,77,solo,32,8.54,735.88,SK1718_17_solo555_32_mono.wav
6364,64,solo,18,9.9,852.5,SK0304_4_solo555_18_mono.wav
7778,77,solo,33,14.94,1287.15,SK1718_17_solo555_33_mono.wav
6364,64,solo,19,7.98,687.12,SK0304_4_solo555_19_mono.wav
6162,62,solo,70,7.19,619.34,SK0102_2_solo555_70_mono.wav
6566,65,solo,17,6.31,543.71,SK0506_5_solo555_17_mono.wav
7172,72,solo,20,5.92,510.29,SK1112_12_solo555_20_mono.wav
6970,69,solo,61,7.51,646.81,SK0910_9_solo555_61_mono.wav
6970,69,solo,60,7.38,635.45,SK0910_9_solo555_60_mono.wav
7576,75,solo,14,7.48,644.4,SK1516_15_solo555_14_mono.wav
7576,75,solo,15,7.07,608.57,SK1516_15_solo555_15_mono.wav
7980,79,solo,19,6.61,569.38,SK1920_19_solo555_19_mono.wav
6970,70,solo,22,5.68,489.45,SK0910_10_solo555_22_mono.wav
7980,79,solo,18,7.25,624.33,SK1920_19_solo555_18_mono.wav
6970,70,solo,23,9.15,788.33,SK0910_10_solo555_23_mono.wav
7374,74,solo,49,7.66,659.91,SK1314_14_solo555_49_mono.wav
7374,74,solo,48,7.76,668.09,SK1314_14_solo555_48_mono.wav
7576,76,solo,69,8.6,740.96,SK1516_16_solo555_69_mono.wav
7374,73,solo,54,6.35,546.99,SK1314_13_solo555_54_mono.wav
6768,67,solo,14,7.38,635.88,SK0708_7_solo555_14_mono.wav
7576,76,solo,68,10.33,889.54,SK1516_16_solo555_68_mono.wav
7374,73,solo,55,5.22,449.31,SK1314_13_solo555_55_mono.wav
6768,67,solo,15,6.39,550.78,SK0708_7_solo555_15_mono.wav
6364,64,solo,2,9.16,788.93,SK0304_4_solo555_2_mono.wav
6364,64,solo,3,4.24,365.33,SK0304_4_solo555_3_mono.wav
6970,69,solo,28,6.35,546.64,SK0910_9_solo555_28_mono.wav
6970,69,solo,29,5.21,448.79,SK0910_9_solo555_29_mono.wav
6970,70,solo,1,5.7,491.26,SK0910_10_solo555_1_mono.wav
7778,78,solo,43,9.34,804.7,SK1718_18_solo555_43_mono.wav
7980,80,solo,66,6.78,584.2,SK1920_20_solo555_66_mono.wav
7778,78,solo,42,6.37,548.28,SK1718_18_solo555_42_mono.wav
7980,80,solo,67,5.76,496.17,SK1920_20_solo555_67_mono.wav
6364,64,solo,51,9.84,847.93,SK0304_4_solo555_51_mono.wav
6162,62,solo,38,10.9,938.89,SK0102_2_solo555_38_mono.wav
7172,72,solo,68,7.59,654.05,SK1112_12_solo555_68_mono.wav
7374,74,solo,1,6.26,539.15,SK1314_14_solo555_1_mono.wav
6162,62,solo,39,9.15,788.16,SK0102_2_solo555_39_mono.wav
7172,72,solo,69,7.6,654.82,SK1112_12_solo555_69_mono.wav
6364,64,solo,50,4.16,358.7,SK0304_4_solo555_50_mono.wav
6970,70,solo,55,6.78,584.28,SK0910_10_solo555_55_mono.wav
6970,70,solo,54,7.75,667.48,SK0910_10_solo555_54_mono.wav
7374,73,solo,23,10.1,870.07,SK1314_13_solo555_23_mono.wav
6768,67,solo,63,4.77,410.9,SK0708_7_solo555_63_mono.wav
7374,73,solo,22,5.12,440.87,SK1314_13_solo555_22_mono.wav
6768,67,solo,62,6.91,595.13,SK0708_7_solo555_62_mono.wav
7980,80,solo,11,7.27,626.4,SK1920_20_solo555_11_mono.wav
7778,78,solo,34,7.78,670.42,SK1718_18_solo555_34_mono.wav
7980,80,solo,10,7.01,603.4,SK1920_20_solo555_10_mono.wav
7778,78,solo,35,6.23,536.65,SK1718_18_solo555_35_mono.wav
6566,65,solo,28,5.4,465.16,SK0506_5_solo555_28_mono.wav
6364,64,solo,26,10.58,910.9,SK0304_4_solo555_26_mono.wav
6364,64,solo,27,10.79,929.07,SK0304_4_solo555_27_mono.wav
6566,65,solo,29,4.57,393.41,SK0506_5_solo555_29_mono.wav
6768,68,solo,12,7.08,609.69,SK0708_8_solo555_12_mono.wav
6768,68,solo,13,6.28,540.87,SK0708_8_solo555_13_mono.wav
7576,76,solo,57,8.02,691.17,SK1516_16_solo555_57_mono.wav
7576,76,solo,56,9.01,776.1,SK1516_16_solo555_56_mono.wav
6162,61,solo,32,7.62,656.38,SK0102_1_solo555_32_mono.wav
6566,66,solo,55,5.82,500.91,SK0506_6_solo555_55_mono.wav
7172,71,solo,62,5.55,477.74,SK1112_11_solo555_62_mono.wav
7374,74,solo,77,8.25,710.29,SK1314_14_solo555_77_mono.wav
7374,74,solo,76,6.25,538.72,SK1314_14_solo555_76_mono.wav
6162,61,solo,33,10.85,934.5,SK0102_1_solo555_33_mono.wav
7172,71,solo,63,4.81,414.0,SK1112_11_solo555_63_mono.wav
6566,66,solo,54,6.02,518.56,SK0506_6_solo555_54_mono.wav
7980,79,solo,27,7.29,627.87,SK1920_19_solo555_27_mono.wav
7980,79,solo,26,8.78,756.12,SK1920_19_solo555_26_mono.wav
7778,77,solo,45,14.6,1258.01,SK1718_17_solo555_45_mono.wav
7172,72,solo,56,7.39,636.13,SK1112_12_solo555_56_mono.wav
6566,65,solo,61,6.32,544.49,SK0506_5_solo555_61_mono.wav
6566,65,solo,60,6.01,517.44,SK0506_5_solo555_60_mono.wav
7172,72,solo,57,6.66,573.95,SK1112_12_solo555_57_mono.wav
7778,77,solo,44,13.35,1149.82,SK1718_17_solo555_44_mono.wav
7980,80,solo,58,7.19,619.42,SK1920_20_solo555_58_mono.wav
7980,80,solo,59,8.42,725.28,SK1920_20_solo555_59_mono.wav
6970,69,solo,16,6.07,523.13,SK0910_9_solo555_16_mono.wav
6768,68,solo,80,6.42,552.84,SK0708_8_solo555_80_mono.wav
6970,69,solo,17,7.19,619.17,SK0910_9_solo555_17_mono.wav
6364,63,solo,72,8.63,742.94,SK0304_3_solo555_72_mono.wav
7576,75,solo,63,5.73,493.41,SK1516_15_solo555_63_mono.wav
6364,63,solo,73,6.52,561.71,SK0304_3_solo555_73_mono.wav
7576,75,solo,62,8.63,743.8,SK1516_15_solo555_62_mono.wav
7778,78,solo,49,8.41,724.25,SK1718_18_solo555_49_mono.wav
7980,79,solo,80,7.72,665.16,SK1920_19_solo555_80_mono.wav
7778,78,solo,48,7.16,617.1,SK1718_18_solo555_48_mono.wav
7778,77,solo,71,9.1,783.42,SK1718_17_solo555_71_mono.wav
6566,65,solo,55,5.39,464.21,SK0506_5_solo555_55_mono.wav
7172,72,solo,62,10.07,867.66,SK1112_12_solo555_62_mono.wav
6162,62,solo,32,6.64,571.62,SK0102_2_solo555_32_mono.wav
7172,72,solo,63,4.84,416.75,SK1112_12_solo555_63_mono.wav
6566,65,solo,54,5.86,504.52,SK0506_5_solo555_54_mono.wav
6162,62,solo,33,8.79,756.98,SK0102_2_solo555_33_mono.wav
7778,77,solo,70,7.2,620.46,SK1718_17_solo555_70_mono.wav
6364,63,solo,46,7.25,624.42,SK0304_3_solo555_46_mono.wav
7576,75,solo,57,7.74,666.45,SK1516_15_solo555_57_mono.wav
6364,64,solo,8,6.33,545.18,SK0304_4_solo555_8_mono.wav
6364,63,solo,47,10.12,871.71,SK0304_3_solo555_47_mono.wav
6364,64,solo,9,4.22,363.09,SK0304_4_solo555_9_mono.wav
7576,75,solo,56,9.56,823.56,SK1516_15_solo555_56_mono.wav
6970,69,solo,22,4.74,408.66,SK0910_9_solo555_22_mono.wav
6970,69,solo,23,8.11,698.49,SK0910_9_solo555_23_mono.wav
7576,76,solo,63,7.69,662.49,SK1516_16_solo555_63_mono.wav
7576,76,solo,62,8.43,726.49,SK1516_16_solo555_62_mono.wav
6768,68,solo,26,8.12,699.79,SK0708_8_solo555_26_mono.wav
6768,68,solo,27,8.69,748.62,SK0708_8_solo555_27_mono.wav
7980,79,solo,13,3.97,342.16,SK1920_19_solo555_13_mono.wav
6970,70,solo,28,7.33,631.4,SK0910_10_solo555_28_mono.wav
7980,79,solo,12,7.79,670.67,SK1920_19_solo555_12_mono.wav
6970,70,solo,29,6.45,555.6,SK0910_10_solo555_29_mono.wav
7172,71,solo,56,7.37,635.02,SK1112_11_solo555_56_mono.wav
6566,66,solo,61,7.88,678.94,SK0506_6_solo555_61_mono.wav
7374,74,solo,43,8.24,709.35,SK1314_14_solo555_43_mono.wav
7374,74,solo,42,4.8,413.91,SK1314_14_solo555_42_mono.wav
6566,66,solo,60,7.69,662.66,SK0506_6_solo555_60_mono.wav
7172,71,solo,57,5.87,505.64,SK1112_11_solo555_57_mono.wav
6364,64,solo,12,8.8,757.58,SK0304_4_solo555_12_mono.wav
7778,77,solo,38,7.13,613.82,SK1718_17_solo555_38_mono.wav
6364,64,solo,13,6.42,553.36,SK0304_4_solo555_13_mono.wav
7778,77,solo,39,12.59,1084.54,SK1718_17_solo555_39_mono.wav
7980,80,solo,25,7.35,633.46,SK1920_20_solo555_25_mono.wav
7980,80,solo,24,6.42,553.19,SK1920_20_solo555_24_mono.wav
6566,66,solo,2,5.6,482.21,SK0506_6_solo555_2_mono.wav
6566,66,solo,28,7.11,612.36,SK0506_6_solo555_28_mono.wav
6364,64,solo,80,9.49,817.27,SK0304_4_solo555_80_mono.wav
6566,66,solo,29,5.21,448.97,SK0506_6_solo555_29_mono.wav
6566,66,solo,3,4.94,425.37,SK0506_6_solo555_3_mono.wav
6970,70,solo,61,8.37,720.89,SK0910_10_solo555_61_mono.wav
7172,72,solo,4,6.6,568.61,SK1112_12_solo555_4_mono.wav
6970,70,solo,60,7.19,619.17,SK0910_10_solo555_60_mono.wav
7172,72,solo,5,6.57,565.68,SK1112_12_solo555_5_mono.wav
6768,67,solo,57,6.24,537.77,SK0708_7_solo555_57_mono.wav
7374,73,solo,17,7.82,673.34,SK1314_13_solo555_17_mono.wav
6768,67,solo,56,8.03,691.6,SK0708_7_solo555_56_mono.wav
7374,73,solo,16,5.46,470.59,SK1314_13_solo555_16_mono.wav
6364,63,solo,78,8.57,738.54,SK0304_3_solo555_78_mono.wav
7576,75,solo,69,7.8,671.79,SK1516_15_solo555_69_mono.wav
6364,63,solo,79,10.4,895.65,SK0304_3_solo555_79_mono.wav
7576,75,solo,68,9.31,801.68,SK1516_15_solo555_68_mono.wav
6364,64,solo,65,7.84,675.58,SK0304_4_solo555_65_mono.wav
6970,69,solo,6,9.49,817.62,SK0910_9_solo555_6_mono.wav
6364,64,solo,64,4.01,345.71,SK0304_4_solo555_64_mono.wav
6970,69,solo,7,6.82,587.04,SK0910_9_solo555_7_mono.wav
